SESSIONE	FASCIA	SETTORE	BIBL?	ID CV	NUMERO DOI ESISTENTI	DOIS ESISTENTI	DOIS NON ESISTENTI	I1	I2	I3	SETTORE CONCORSUALE	SSD	S1	S2	S3
4	1	01-B1	B	65625	38	['10.1007/978-3-662-43352-2_16', '10.1007/11885191_1', '10.1007/978-3-319-08918-8_8', '10.1007/b95995', '10.1007/3-540-48523-6_52', '10.1016/j.entcs.2007.02.031', '10.1016/S1571-0661(04)00324-X', '10.1007/978-3-540-74407-8_26', '10.4204/EPTCS.154.2', '10.1145/1088454.1088460', '10.1007/s10990-006-8749-3', '10.1016/j.entcs.2008.03.033', '10.1145/976571.976574', '10.1007/3-540-48224-5_78', '10.1006/inco.2000.2902', '10.1007/978-3-642-32784-1_5', '10.1007/978-3-540-69407-6_33', '10.1016/j.entcs.2004.04.041', '10.1007/978-3-642-32347-8_13', '10.1016/j.entcs.2008.10.017', '10.1016/S1571-0661(04)80507-3', '10.1007/978-3-662-45917-1_2', '10.1007/978-3-540-39813-4_4', '10.1007/978-3-642-03741-2_28', '10.4204/EPTCS.100.6', '10.1016/j.tcs.2016.01.012', '10.1016/j.entcs.2008.10.025', '10.1017/S0956796806005892', '10.1007/978-3-319-19282-6_14', '10.1007/s10817-006-9061-y', '10.1016/j.entcs.2004.02.039', '10.1145/888251.888269', '10.1016/j.tcs.2011.12.055', '10.1109/LICS.1995.523701', '10.1016/j.jcss.2014.12.003', '10.1007/978-3-540-31982-5_11', '10.1016/j.jlamp.2015.09.002', '10.1109/ACSD.2008.4574592']	[]	10	263	9	01/B1	-	8	216	8
4	1	01-B1	B	72276	51	['10.4108/ICST.VALUETOOLS2009.7672', '10.1109/GIOTS.2017.8016263', '10.1007/978-3-642-41428-2_31', '10.1109/INCoS.2014.34', '10.1007/978-3-319-19488-2_5', '10.1007/s12243-016-0528-5', '10.1051/matecconf/20166816004', '10.1007/s12668-016-0335-5', '10.1007/978-3-319-33313-7_13', '10.1109/IPDPS.2009.5160905', '10.1109/ISCC.2014.6912638', '10.1109/SMARTCOMP.2017.7946962', '10.1109/SMARTCOMP.2017.7947027', '10.1109/IPDPS.2010.5470391', '10.1504/IJHPCN.2015.071260', '10.12694/scpe.v14i4.933', '10.1109/WETICE.2010.45', '10.1016/j.peva.2010.11.007', '10.1109/FiCloud.2015.97', '10.1109/SMARTCOMP.2016.7501668', '10.1007/s12668-016-0388-5', '10.1109/SMARTCOMP.2017.7947007', '10.1002/cpe.1697', '10.1109/RTSI.2016.7740633', '10.1109/WF-IoT.2016.7845494', '10.1109/WETICE.2008.39', '10.1016/j.comnet.2011.10.003', '10.1109/NCCA.2015.12', '10.1109/TC.2013.30', '10.1109/TKDE.2008.191', '10.1109/TPDS.2014.2364194', '10.1007/978-3-642-45364-9_7', '10.1016/j.comnet.2015.03.018', '10.1007/978-3-319-25067-0_16', '10.1109/PESOS.2015.12', '10.1109/TPDS.2012.313', '10.1177/1748006X10397845', '10.1109/INM.2015.7140277', '10.1109/ICSENS.2010.5689994', '10.1109/INFCOMW.2016.7562195', '10.3390/s150716314', '10.1109/CLOUD.2015.110', '10.1109/TPDS.2013.67', '10.1109/CNSM.2014.7014141', '10.1109/NCA.2013.39', '10.1109/SMARTCOMP.2016.7501678', '10.1109/SMARTCOMP-W.2014.7046678', '10.1109/ITU-WT.2016.7805722', '10.1007/978-3-319-67910-5_11', '10.1002/cpe.3419', '10.1002/cpe.984']	['10.1145/1235', '10.1109/TPDS.2010.35/10.1109/TPDS.2010.35']	19	499	12	01/B1	-	8	216	8
4	1	01-B1	B	69899	36	['10.1007/3-540-36265-7_41', '10.1007/978-3-642-12211-8_10', '10.1007/s11693-009-9022-y', '10.1007/978-3-540-72031-7_15', '10.1017/S0269888909990026', '10.1016/j.jbi.2009.12.005', '10.1504/IJDMB.2016.076017', '10.1371/journal.pcbi.0030012', '10.1109/TCBB.2011.80', '10.1089/153623103322452387', '10.1186/1756-0381-4-12', '10.1109/WODES.2008.4605956', '10.1093/bioinformatics/btw035', '10.1073/pnas.0500554102', '10.1007/978-3-319-12745-3_13', '10.1109/CIBCB.2016.7758109', '10.1007/s00285-012-0539-4', '10.1016/j.tcs.2004.03.064', '10.1186/2043-9113-4-2', '10.1080/00207160.2012.741781', '10.1371/journal.pone.0108358', '10.1101/027524', '10.1073/pnas.1006283107', '10.1186/s12859-016-0914-z', '10.1093/bioinformatics/bts726', '10.1016/j.cor.2009.03.011', '10.1007/978-3-540-74829-8_109', '10.1016/j.ic.2014.01.010', '10.1093/bioinformatics/btv296', '10.1186/1471-2105-16-S9-S8', '10.1007/978-3-642-38326-7_16', '10.1111/1440-1681.12532', '10.1371/journal.pone.0097272', '10.1007/11513988_3', '10.1073/pnas.1520213113', '10.4137/CIN.S19965']	['10.5220/0003855702510256']	23	386	11	01/B1	-	8	216	8
4	1	01-B1	B	67748	29	['10.1186/1471-2164-10-474', '10.1007/978-3-642-30574-0_53', '10.1016/j.jcjo.2013.09.007', '10.1186/1476-4598-9-185', '10.1371/journal.pone.0032200', '10.1007/978-3-319-09042-9_19', '10.3934/mbe.2013.10.103', '10.1109/ICPR.2008.4761759', '10.1097/PRS.0b013e31828278f5', '10.1109/EMBC.2013.6609572', '10.1093/neuonc/nos092', '10.1109/CBMS.2006.134', '10.1109/TNB.2007.897495', '10.1109/EMBC.2017.8037164', '10.1093/bioinformatics/btm550', '10.1109/EMBC.2015.7319381', '10.1186/1751-0473-8-2', '10.1186/s12920-015-0132-y', '10.1159/000334401', '10.1109/IEMBS.2011.6091598', '10.1186/1755-8794-4-55', '10.1109/PyHPC.2016.007', '10.1109/HiBi.2009.15', '10.1109/BIBMW.2008.4686230', '10.1007/s10994-012-5282-y', '10.1109/ICIAP.2003.1234110', '10.1093/bib/bbn008', '10.1186/1471-2407-13-387', '10.1162/NECO_a_00672']	[]	24	591	11	01/B1	-	8	216	8
4	1	01-B1	B	73767	43	['10.1007/978-3-642-39074-6_4', '10.1051/ita:2006007', '10.1007/978-3-642-39310-5_13', '10.1016/j.ic.2010.01.002', '10.1016/j.tcs.2012.04.007', '10.1016/S0304-3975(02)00403-6', '10.1007/978-3-319-08846-4_6', '10.1007/3-540-45007-6_1', '10.1007/978-3-540-85780-8_28', '10.1007/978-3-642-38536-0_9', '10.1051/ita/2012022', '10.1007/978-3-642-39310-5_10', '10.1137/S0097539796301306', '10.1142/S012905410800598X', '10.1016/j.tcs.2005.03.032', '10.1007/978-3-540-45208-9_8', '10.1051/ita:2002014', '10.1142/S0129054110007581', '10.3233/FI-2010-335', '10.1007/978-3-642-13089-2_16', '10.1016/j.tcs.2007.07.037', '10.1016/j.jda.2005.03.004', '10.1016/j.ic.2007.01.008', '10.1142/S0129054115400055', '10.1016/j.tcs.2006.01.042', '10.1007/978-3-319-13350-8_12', '10.1016/j.tcs.2014.07.004', '10.1142/S0129054103002060', '10.1007/978-3-642-31623-4_16', '10.1007/978-3-642-39274-0_21', '10.1137/S009753979935431X', '10.1007/s11047-009-9154-8', '10.1007/11505877_23', '10.1007/978-3-642-22600-7_20', '10.1007/978-3-642-22600-7_7', '10.1007/s00236-012-0157-z', '10.1016/j.jcss.2017.06.007', '10.1016/j.tcs.2015.01.012', '10.1016/j.ic.2014.03.002', '10.1007/978-3-642-31623-4_6', '10.1016/j.tcs.2012.05.009', '10.3233/FI-2011-583', '10.1016/j.tcs.2016.01.045']	[]	18	341	11	01/B1	-	8	216	8
4	1	01-B1	B	73365	29	['10.1109/WI.2004.141', '10.1016/S0304-3975(97)00144-8', '10.1103/PhysRevE.69.045104', '10.1103/PhysRevE.71.015103', '10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0120', '10.1016/j.physa.2004.02.029', '10.1016/0304-3975(95)00080-G', '10.1002/cpe.4234', '10.1142/9789814295291_0042', '10.1007/978-3-540-71410-1', '10.1371/journal.pone.0116670', '10.1017/S1471068407003341', '10.1088/1367-2630/9/6/188', '10.1016/S0169-7552(97)00036-6', '10.1016/S0169-7552(98)00085-3', '10.1142/S0218127407018440', '10.1109/WWV.2006.9', '10.1142/S0219477505002562', '10.1016/j.physa.2004.04.031', '10.1093/bioinformatics/bti239', '10.1103/PhysRevE.70.056104', '10.1103/PhysRevLett.87.198701', '10.1016/S0378-4371(02)01089-0', '10.1016/S0960-0779(03)00429-6', '10.1049/ic.2005.0749', '10.1140/epjb/e2003-00095-5', '10.1007/978-3-540-85658-0', '10.1016/S0378-4371(02)01545-5', '10.1016/S1389-1286(02)00286-4']	[]	3	2779	12	01/B1	-	8	216	8
4	1	01-B1	B	61719	68	['10.1007/978-3-319-28109-4_11', '10.1007/978-3-319-56904-8_1', '10.1007/978-3-319-56904-8', '10.1109/ICTAI.2015.43', '10.1007/978-3-319-31053-4_2', '10.1007/978-3-642-04391-8', '10.1109/CogInfoCom.2014.7020449', '10.1109/CogInfoCom.2016.7804518', '10.1109/CogInfoCom.2014.7020430', '10.1007/978-3-319-31053-4', '10.1007/s12559-011-9107-2', '10.1109/CogInfoCom.2014.7020425', '10.1007/978-3-540-71505-4', '10.1007/978-3-319-31056-5_2', '10.1007/s12559-012-9169-9', '10.1007/978-3-319-28109-4_8', '10.1007/978-3-642-00525-1', '10.1007/11613107', '10.1007/978-3-319-56904-8_30', '10.1109/CogInfoCom.2014.7020458', '10.3233/IDT-140193', '10.1109/ICTAI.2015.100', '10.1007/S12559-009-9017-8', '10.1016/j.patrec.2015.02.013', '10.1007/978-3-319-33747-0_1', '10.1007/978-3-642-25775-9', '10.1007/978-3-319-31056-5', '10.1007/s12559-014-9309-5', '10.1007/s12559-014-9292-x', '10.1080/02604027.2017.1345250', '10.1007/s12559-015-9326-z', '10.1007/978-3-642-35467-0', '10.1007/978-3-642-00525-1_1', '10.1080/01972243.2015.1020195', '10.1007/978-3-319-14081-0_20', '10.1007/b99370', '10.1109/ATSIP.2014.6834655', '10.1109/CogInfoCom.2013.6719279', '10.1007/s12369-015-0316-9', '10.1145/2663204.2668321', '10.1007/978-1-4471-0845-0', '10.1007/978-3-642-03320-9', '10.1109/ICTAI.2016.0121', '10.1007/978-3-642-18184-9', '10.1007/978-3-319-18164-6_25', '10.1007/978-3-319-33747-0_19', '10.1007/978-3-642-34584-5', '10.1007/978-3-319-56904-8_29', '10.1007/s12193-015-0201-8', '10.1080/02604027.2016.1262641', '10.1007/978-3-540-76442-7', '10.1007/978-3-319-18164-6', '10.1007/b138975', '10.1007/s12559-014-9303-y', '10.1007/s12559-010-9072-1', '10.1007/978-3-319-33747-0', '10.1007/978-3-319-28109-4_2', '10.1007/978-3-319-18164-6_34', '10.1109/ICTAI.2016.0124', '10.1109/THMS.2016.2635441', '10.1007/978-3-319-18164-6_1', '10.1007/978-3-642-21478-3', '10.3233/AIS-2011-0131', '10.1007/978-3-319-28109-4', '10.1007/978-3-319-04129-2', '10.1007/978-3-642-12397-9', '10.1007/978-3-540-70872-8', '10.1007/978-3-319-33747-0_29']	['10.1007/978-3']	28	733	14	01/B1	-	8	216	8
4	1	01-B1	B	71767	42	['10.1145/1595696.1595744', '10.1007/978-3-540-73368-3_53', '10.1007/978-3-540-71209-1_39', '10.1007/978-3-319-24953-7', '10.1093/comjnl/bxq024', '10.1007/978-3-662-54577-5_4', '10.1007/978-3-642-18098-9', '10.1007/978-3-642-02658-4_17', '10.1016/j.scico.2012.05.005', '10.1109/TCAD.2008.2003303', '10.1109/FMCAD.2006.19', '10.1016/j.ic.2015.06.006', '10.1007/s10270-009-0130-7', '10.1007/978-3-540-30494-4_18', '10.2514/6.2014-1838', '10.1109/TIME.2014.21', '10.1007/978-3-642-14295-6_48', '10.1109/FMCAD.2007.18', '10.1109/HLDVT.2010.5496660', '10.1007/978-3-642-03240-0_15', '10.1007/s00766-004-0191-7', '10.1007/11812128_20', '10.1007/s00236-016-0257-2', '10.1016/j.entcs.2006.12.025', '10.1007/978-3-642-19835-9_31', '10.1109/SEFM.2008.23', '10.1007/978-3-540-78163-9_9', '10.1109/TCAD.2015.2481869', '10.1109/TCAD.2012.2232351', '10.1016/j.ress.2014.07.003', '10.1016/j.scico.2014.06.003', '10.1145/2377656.2377659', '10.1109/ASE.2009.49', '10.1145/1810295.1810312', '10.1109/EDOC.2004.1', '10.1016/j.artint.2004.05.003', '10.1007/978-3-319-63046-5_7', '10.1145/1146909.1147119', '10.1007/s10601-014-9167-5', '10.1016/j.artint.2015.03.002', '10.2514/6.2012-1294460', '10.1007/978-3-540-73368-3_30']	[]	13	2098	20	01/B1	-	8	216	8
4	1	01-B1	B	73283	31	['10.1145/3072959.3073635', '10.1145/2897824.2925898', '10.1145/1015706.1015810', '10.1016/j.gmod.2004.11.002', '10.1145/1015706.1015782', '10.1111/j.1467-8659.2009.01610.x', '10.1145/2024156.2024176', '10.1145/3072959.3073676', '10.1145/3084873.3084911', '10.1016/j.cag.2004.11.012', '10.1111/cgf.12330', '10.1145/2816795.2818078', '10.1145/2809785', '10.1145/1186562.1015810', '10.1145/2897824.2925956', '10.1145/2024156.2024183', '10.1109/TVCG.2011.28', '10.1145/2766905', '10.1145/1186562.1015782', '10.1109/TVCG.2006.115', '10.1145/2601097.2601179', '10.1109/MCG.2012.92', '10.1145/3130800.3130845', '10.1109/TVCG.2009.96', '10.1111/cgf.12697', '10.1145/3130800.3130825', '10.1109/TVCG.2010.136', '10.1016/j.cag.2016.07.005', '10.1145/3130800.3130809', '10.1111/cgf.12014', '10.1111/j.1467-8659.2005.00881.x']	[]	19	1115	17	01/B1	-	8	216	8
4	1	01-B1	B	71153	38	['10.1371/journal.pone.0108847', '10.1109/ICDIM.2008.4746749', '10.1045/september2013-imran', '10.1109/MIC.2015.96', '10.1145/2598153.2602249', '10.1007/978-3-319-04244-2_5', '10.1109/FSKD.2007.559', '10.1145/2187980.2188049', '10.1007/978-3-642-39200-9_15', '10.1007/978-3-642-24704-0_13', '10.1007/s10707-011-0125-8', '10.1007/978-3-642-13654-2_12', '10.1109/ICICIC.2009.155', '10.1007/s11192-013-1002-z', '10.1145/1816123.1816198', '10.1016/j.pnsc.2008.03.028', '10.1109/MIC.2010.107', '10.1007/978-3-642-22233-7_25', '10.1109/ICDE.2009.156', '10.1007/978-3-540-85058-8_1', '10.1109/MIC.2016.20', '10.1016/j.amc.2012.05.028', '10.1007/978-3-540-70664-9', '10.1007/978-3-319-20520-5_16', '10.1109/TKDE.2010.144', '10.1109/ITRE.2004.1393648', '10.3233/IDT-2009-0044', '10.1007/978-3-642-31753-8_22', '10.1007/978-3-642-24704-0_36', '10.1007/978-3-540-89533-6_15', '10.3217/jucs-013-10-1471', '10.1145/2818048.2820005', '10.1108/14684520810897368', '10.1016/j.compstruc.2007.03.001', '10.1145/3083671.3083695', '10.1007/978-3-319-22885-3_7', '10.1145/2187980.2188092', '10.3389/fncom.2011.00056']	['10.1007/978-3-642-36285-9-31']	19	389	9	01/B1	-	8	216	8
4	1	01-B1	B	61247	20	['10.1007/s10257-014-0242-7', '10.1109/TKDE.2013.131', '10.1063/1.4965412', '10.1142/S0218213016500214', '10.1109/TEVC.2017.2737600', '10.1016/j.ins.2007.11.007', '10.1109/IISA.2015.7388086', '10.1111/coin.12100', '10.1007/978-3-319-47364-2_21', '10.1109/TCBB.2011.158', '10.1007/s10618-011-0242-x', '10.1007/978-3-319-12745-3', '10.1093/bioinformatics/btu034', '10.1109/TEVC.2007.906658', '10.1109/TEVC.2005.863627', '10.1007/s10710-010-9101-6', '10.1109/TEVC.2002.806168', '10.1109/TEVC.2011.2161090', '10.1162/EVCO_a_00115', '10.1007/s11280-012-0174-4']	['10.1016/jneucom.2014.06.061', '10.1109/ICTAI.2016.59', '10.1016/jneucom.2015.06.044', '10.1111/coin.1274']	19	1509	19	01/B1	-	8	216	8
4	1	01-B1	B	63871	55	['10.1007/978-3-662-43376-8_10', '10.1145/2873052', '10.1017/S0960129514000188', '10.1016/j.scico.2009.03.002', '10.1145/1328438.1328471', '10.1016/j.scico.2013.05.001', '10.1007/978-3-642-21461-5_1', '10.1007/978-3-319-18941-3_4', '10.1007/978-3-642-38493-6_4', '10.1007/978-3-642-01918-0', '10.1016/j.tcs.2010.05.002', '10.1007/3-540-36469-2_6', '10.1145/3110279', '10.1145/1538917.1538920', '10.1145/2371401.2371403', '10.1017/S0956796816000289', '10.1017/S0960129511000405', '10.2168/LMCS-8(1:24)2012', '10.1007/978-3-642-21464-6_9', '10.1007/978-3-540-30175-2_25', '10.1007/11841197_10', '10.2168/LMCS-11(4:13)2015', '10.1007/978-3-642-01918-0_6', '10.1007/978-3-540-27818-4_22', '10.1007/978-3-319-39519-7_15', '10.1007/978-3-642-38613-8_21', '10.1007/11812289_16', '10.1007/978-3-662-54434-1_30', '10.1007/978-3-642-19718-5_4', '10.4204/EPTCS.137.2', '10.1007/978-3-642-04081-8_15', '10.1007/978-3-642-38592-6_7', '10.1007/978-3-540-27773-6_9', '10.1007/978-3-319-19282-6_6', '10.1007/11690634_3', '10.1145/1599410.1599437', '10.1007/b107108', '10.1145/3064849', '10.1007/978-3-642-54830-7_6', '10.1007/s00165-015-0334-2', '10.1145/2535838.2535840', '10.1007/978-3-540-72952-5_17', '10.1007/978-3-540-74407-8_15', '10.1145/2603088.2603116', '10.1145/2814270.2814287', '10.1007/s00236-017-0293-6', '10.1007/978-3-540-85361-9_13', '10.1145/2370776.2370796', '10.1007/978-3-319-19195-9_1', '10.1561/2500000031', '10.1007/978-3-642-39212-2_34', '10.2168/LMCS-8(1:17)2012', '10.1007/978-3-540-68679-8_42', '10.1017/S096012951400022X', '10.1007/11494881_17']	['10.1145/2578855.2535840', '10.1145/2480361.2371403']	20	771	16	01/B1	-	8	216	8
4	1	01-B1	B	64609	35	['10.1007/s11042-014-2068-1', '10.1007/978-3-319-48680-2_13', '10.1117/1.JEI.26.1.011001', '10.1049/iet-ipr:20060059', '10.1109/TIP.2004.836183', '10.1007/978-3-319-23117-4_52', '10.1117/12.476749', '10.1007/978-3-319-68560-1_5', '10.1007/978-3-319-23222-5_46', '10.1117/1.JEI.26.1.011025', '10.1007/978-3-319-03524-6_44', '10.1117/12.2007280', '10.1109/ICCE.2007.341471', '10.1016/j.compbiomed.2016.07.006', '10.1007/978-3-319-68548-9_60', '10.1109/MELCON.2004.1346819', '10.2174/9781608051700110010100ii', '10.1109/ICIAP.2003.1234111', '10.1007/978-3-642-24085-0_35', '10.1007/978-3-319-68548-9_37', '10.1155/2013/430905', '10.1007/978-3-319-25903-1_64', '10.1109/ISSPIT.2004.1433817', '10.1007/978-3-319-16199-0_41', '10.1117/12.476747', '10.1109/TIP.2007.909415', '10.1016/S0262-8856(02)00089-6', '10.1145/2700422', '10.1007/978-3-319-68548-9_47', '10.1109/EUSIPCO.2015.7362908', '10.1117/1.2134696', '10.1007/978-3-642-03265-3_7', '10.1007/s00339-016-9796-1', '10.1007/978-3-642-27978-2_11', '10.1117/1.JEI.26.1.011015']	[]	11	442	11	01/B1	-	8	216	8
4	1	01-B1	B	62966	45	['10.1007/s00371-014-0938-1', '10.1109/3DV.2016.57', '10.1007/978-3-642-02976-9_54', '10.1007/978-3-319-23231-7_63', '10.1109/ICIP.2014.7025847', '10.2312/3dor.20141056', '10.1007/s00702-011-0693-7', '10.1007/978-3-319-10470-6_100', '10.1016/j.media.2016.05.001', '10.1109/ICPR.2006.220', '10.1007/978-3-642-24085-0_43', '10.1016/j.gmod.2014.07.001', '10.1016/j.artmed.2008.06.006', '10.1007/978-3-319-51237-2_3', '10.1109/CVPR.2008.4587390', '10.1145/3144454', '10.1007/s00371-010-0519-x', '10.1155/2013/867924', '10.1111/j.1467-8659.2008.01162.x', '10.1109/TPAMI.2011.241', '10.1002/ima.20279', '10.1109/ISBI.2013.6556659', '10.1134/S1054661809020059', '10.1111/cgf.12438', '10.1109/ICIP.2006.312769', '10.1111/cgf.12693', '10.1016/j.imavis.2007.04.002', '10.1007/978-3-642-23629-7_52', '10.1007/978-3-642-15745-5', '10.1109/ICCV.2009.5459453', '10.1007/978-3-642-37444-9_28', '10.1007/978-3-642-15567-3_2', '10.1007/978-1-4471-4063-4_6', '10.1016/j.neuroimage.2015.12.007', '10.1007/978-3-319-24261-3_3', '10.1007/978-3-642-04146-4_23', '10.1016/j.schres.2015.03.017', '10.3414/ME9224', '10.1007/s00702-014-1324-x', '10.1109/TPAMI.2011.85', '10.1007/s11263-016-0903-8', '10.1007/978-3-319-24574-4_64', '10.1111/cgf.13309', '10.1109/CVPRW.2008.4563126', '10.1016/j.patrec.2005.06.005']	['10.vol.6362/2010', '10.2312/conf.EG2012.tutorials.t2']	23	1011	17	01/B1	-	8	216	8
4	1	01-B1	B	68330	91	['10.1007/978-3-319-08326-1_54', '10.1007/11536314_14', '10.1145/1015330.1015397', '10.1007/s10618-013-0337-7', '10.1109/ICDMW.2008.120', '10.1007/978-3-540-39917-9_3', '10.1109/ICDEW.2007.4401036', '10.1007/978-3-319-24282-8_2', '10.1007/s10618-014-0372-z', '10.1007/978-3-540-74782-6_19', '10.3233/IDA-2010-0456', '10.1109/TSC.2015.2430327', '10.1007/11875604', '10.1016/j.ecoinf.2012.10.006', '10.1007/978-3-642-37382-4', '10.1007/978-3-642-27302-5_18', '10.1007/978-3-642-23808-6_22', '10.1007/978-3-642-29247-7_15', '10.1002/9780470723562.ch3', '10.1007/978-3-540-74976-9_38', '10.1007/978-3-642-21916-0_40', '10.1007/978-3-540-73499-4_25', '10.1007/978-3-540-85928-4', '10.1007/978-3-319-11812-3_24', '10.1007/s10844-015-0361-8', '10.1109/RTSI.2016.7740644', '10.1007/978-3-319-00969-8_25', '10.1007/978-3-642-33684-3_7', '10.1007/978-3-540-44497-8_5', '10.1007/978-3-642-21916-0_2', '10.1007/b137656', '10.1007/978-3-642-33684-3_6', '10.1007/978-3-642-03070-3_32', '10.1007/978-3-642-23599-3_8', '10.1007/3-540-48050-1_43', '10.1007/978-3-642-45392-2_3', '10.1007/978-3-642-10291-2_16', '10.1007/978-3-540-85654-2', '10.1007/978-3-319-08326-1_24', '10.1145/1774088.1774310', '10.1007/978-3-319-46307-0_19', '10.1109/CIDM.2011.5949299', '10.1007/s10844-017-0451-x', '10.1016/j.patcog.2016.10.010', '10.1109/DBKDA.2010.14', '10.3233/978-1-60750-606-5-855', '10.1109/CIDM.2011.5949298', '10.1007/978-3-642-04747-3_30', '10.1007/b100704', '10.1007/978-3-540-39804-2_11', '10.1109/TGRS.2014.2380475', '10.1007/978-3-319-03524-6_37', '10.1016/j.ins.2016.11.001', '10.1007/978-3-319-17876-9', '10.1007/978-3-540-74958-5_46', '10.1007/s10994-016-5559-7', '10.1007/978-3-319-03524-6_39', '10.1007/s10844-013-0301-4', '10.1007/11425274_36', '10.1007/11564126', '10.1007/978-3-540-39592-8_8', '10.1007/3-540-45065-3_3', '10.1016/S0198-9715(02)00024-8', '10.1007/3-540-45868-9_17', '10.1007/978-3-642-04747-3_6', '10.1002/9780470723562.ch8', '10.1016/j.engappai.2008.04.005', '10.1007/978-3-540-39853-0_21', '10.1080/13658816.2017.1381338', '10.1016/B978-0-444-59396-2.00003-1', '10.2495/DATA070141', '10.3233/FI-2014-969', '10.1007/978-3-642-32597-7_22', '10.1007/978-3-642-05177-7_9', '10.5311/JOSIS.2013.6.102', '10.1007/978-3-642-27509-8_19', '10.1109/TPAMI.2004.1273937', '10.1007/978-3-642-31537-4_2', '10.1007/978-3-319-39315-5_4', '10.1007/978-3-540-68123-6', '10.1016/j.ins.2013.12.009', '10.1145/1774088.1774311', '10.1007/s10844-006-9950-x', '10.1007/978-3-319-08326-1_58', '10.1007/s10618-012-0278-6', '10.1007/978-3-642-15393-8_39', '10.1007/s10844-016-0415-6', '10.1007/11558590_32', '10.1145/2245276.2245436', '10.1007/978-3-319-08407-7', '10.1007/978-3-642-04125-9_59']	[]	20	907	14	01/B1	-	8	216	8
4	1	01-B1	B	66288	52	['10.1007/978-1-84800-223-4', '10.1007/s10207-007-0050-x', '10.1109/CTS.2013.6567219', '10.1007/978-3-662-43813-8_12', '10.1007/978-3-642-03459-6_2', '10.1109/QEST.2004.1348055', '10.1109/Trustcom.2015.434', '10.1007/978-3-642-24431-5_13', '10.1016/j.jss.2010.02.025', '10.1080/0232929031000080623', '10.1007/978-3-319-29883-2', '10.1007/b103251', '10.1007/978-3-319-47286-7_4', '10.1108/ICS-05-2016-0037', '10.1109/DSN.2004.1311944', '10.1016/j.scico.2005.07.010', '10.1016/S0304-3975(01)00344-9', '10.1016/j.entcs.2009.03.010', '10.1155/S1110865703304019', '10.1016/S1571-0661(04)80683-2', '10.1007/978-3-540-40042-4_7', '10.4018/978-1-4666-4691-9.ch018', '10.4204/EPTCS.217.4', '10.1016/j.ress.2006.10.003', '10.1007/978-3-642-13678-8', '10.1007/978-3-540-30138-7_24', '10.1007/978-3-319-17016-9', '10.1007/978-3-319-10082-1', '10.1109/IWCMC.2012.6314323', '10.1007/978-3-642-10248-6_10', '10.1016/j.entcs.2006.07.010', '10.1016/j.tcs.2004.10.043', '10.1016/j.sysarc.2010.06.005', '10.1007/978-3-319-43005-8', '10.1016/j.entcs.2004.01.019', '10.1007/978-3-540-45236-2_36', '10.1007/3-540-45605-8_3', '10.1016/j.tcs.2007.05.006', '10.1007/978-3-642-15784-4', '10.1109/TrustCom.2016.0283', '10.1007/b95547', '10.4204/EPTCS.194.1', '10.1016/j.entcs.2004.02.008', '10.1002/sec.1220', '10.1007/978-3-662-43813-8_14', '10.1002/cpe.3447', '10.1145/379525.379526', '10.1007/978-3-319-47072-6', '10.1016/j.entcs.2004.02.007', '10.4204/EPTCS.28', '10.1007/11419822_5', '10.1016/j.tcs.2011.07.019']	[]	13	328	9	01/B1	-	8	216	8
